timestamp,PC,PCD,CH_data
1637046996171,26,0,28376 35443 26444 32225 33283 41 32888 26
1637046996171,27,2,28376 35443 26415 32207 33280 42 32888 27
1637046996208,28,0,28376 35443 26385 32189 33272 43 32888 28
1637046996208,29,0,28376 35443 26354 32170 33258 44 32887 29
1637046996208,30,0,28376 35443 26323 32151 33237 45 32885 30
1637046996209,31,0,28376 35443 26292 32133 33209 46 32882 30
1637046996209,32,0,28376 35443 26261 32115 33173 48 32879 31
1637046996209,33,0,28376 35443 26231 32098 33129 51 32876 32
1637046996209,34,0,28376 35443 26201 32082 33077 53 32871 33
1637046996210,35,0,28376 35443 26172 32066 33018 56 32867 34
1637046996210,36,0,28376 35443 26144 32050 32953 60 32863 35
1637046996210,37,0,28376 35443 26117 32035 32881 64 32858 36
1637046996254,38,17,28376 35443 26092 32022 32804 68 32854 37
1637046996254,39,1,28376 35443 26068 32009 32723 73 32849 38
1637046996254,40,30,28376 35443 26045 31996 32639 79 32844 39
1637046996256,41,79,28376 35443 26024 31985 32552 85 32840 40
1637046996257,42,0,28376 35443 26005 31974 32466 92 32835 41
1637046996256,43,3,28376 35443 25987 31965 32381 99 32830 43
1637046996257,44,0,28376 35443 25971 31956 32298 107 32824 44
1637046996256,45,0,28376 35443 25958 31948 32219 115 32819 46
1637046996257,46,0,28376 35443 25946 31940 32145 124 32813 47
1637046996298,47,0,28376 35443 25935 31934 32076 134 32807 49
1637046996298,48,0,28376 35443 25924 31928 32014 143 32800 51
1637046996298,49,0,28376 35443 25914 31922 31958 154 32794 53
1637046996298,50,0,28376 35443 25907 31917 31910 164 32787 54
1637046996300,51,0,28376 35443 25901 31914 31872 175 32780 56
1637046996300,52,0,28376 35443 25896 31910 31843 186 32774 59
1637046996300,53,0,28376 35443 25892 31908 31824 198 32768 61
1637046996300,54,17,28376 35443 25888 31906 31817 209 32762 63
1637046996300,55,1,28376 35443 25885 31904 31822 221 32756 65
1637046996300,56,10,28376 35443 25882 31903 31837 233 32750 67
1637046996302,57,79,28376 35443 25878 31902 31863 244 32744 69
1637046996302,58,0,28376 35443 25875 31903 31898 256 32738 72
1637046996302,59,4,28376 35443 25873 31903 31942 268 32733 74
1637046996344,60,0,28376 35443 25872 31904 31992 279 32728 76
1637046996344,61,0,28376 35443 25872 31906 32048 291 32724 78
1637046996344,62,0,28376 35443 25872 31907 32109 302 32721 80
1637046996345,63,0,28376 35443 25873 31908 32174 313 32718 82
1637046996346,0,111,28376 35443 25875 31910 32241 324 32716 84
1637046996345,1,65,28376 35443 25878 31912 32310 335 32715 85
1637046996346,2,177,28376 35443 25881 31914 32380 346 32715 87
1637046996345,3,26,28376 35443 25884 31916 32449 357 32716 88
1637046996346,4,0,28376 35443 25888 31919 32518 368 32718 89
1637046996345,5,139,28376 35443 25892 31921 32584 379 32722 90
1637046996347,6,85,28376 35443 25896 31924 32647 390 32726 91
1637046996347,7,1,28376 35443 25901 31927 32707 401 32731 91
1637046996347,8,30,28376 35443 25906 31930 32762 412 32737 91
1637046996419,9,77,28376 35443 25911 31934 32813 423 32744 91
1637046996419,10,0,28376 35443 25917 31938 32860 434 32751 91
1637046996419,11,1,28376 35443 25923 31941 32902 446 32759 90
1637046996421,12,0,28376 35443 25928 31944 32940 457 32767 90
1637046996422,13,0,28376 35443 25934 31948 32973 468 32774 89
1637046996423,14,0,28376 35443 25939 31951 33002 480 32782 88
1637046996421,15,2,28376 35443 25944 31954 33027 491 32790 86
1637046996422,16,75,28376 35443 25949 31957 33048 502 32798 85
1637046996423,17,97,28376 35443 25954 31959 33066 513 32805 83
1637046996421,18,48,28376 35443 25958 31961 33081 524 32812 81
1637046996422,19,25,28376 35443 25962 31963 33092 535 32818 79
1637046996423,20,64,28376 35443 25966 31965 33100 545 32823 77
1637046996421,21,204,28376 35443 25970 31966 33104 554 32828 74
1637046996425,22,85,28376 35443 25973 31968 33105 563 32831 72
1637046996425,23,1,28376 35443 25975 31969 33102 572 32833 69
1637046996425,24,30,28376 35443 25977 31970 33096 580 32835 66
1637046996425,25,77,28376 35443 25979 31970 33086 586 32835 64
1637046996425,26,0,28376 35443 25981 31971 33072 592 32835 61
1637046996425,27,2,28376 35443 25982 31971 33056 597 32833 58
1637046996464,28,0,28376 35443 25983 31972 33038 601 32831 55
1637046996464,29,0,28376 35443 25984 31972 33018 604 32829 53
1637046996464,30,0,28376 35443 25984 31972 32995 605 32826 50
1637046996465,31,0,28376 35443 25984 31972 32972 606 32823 47
1637046996465,32,0,28376 35443 25984 31972 32948 605 32820 44
1637046996465,33,0,28376 35443 25984 31971 32924 603 32816 42
1637046996465,34,0,28376 35443 25984 31970 32901 600 32813 39
1637046996466,35,0,28376 35443 25984 31969 32878 595 32810 37
1637046996466,36,0,28376 35443 25983 31968 32857 589 32806 35
1637046996466,37,0,28376 35443 25982 31967 32838 582 32803 33
1637046996509,38,17,28376 35443 25981 31967 32821 574 32801 31
1637046996509,39,1,28376 35443 25980 31966 32805 565 32798 29
1637046996509,40,30,28376 35443 25978 31965 32793 555 32796 28
1637046996554,41,79,28376 35443 25977 31965 32782 544 32794 26
1637046996554,42,0,28376 35443 25976 31965 32775 532 32793 25
1637046996554,43,3,28376 35443 25976 31965 32769 519 32791 24
1637046996558,44,0,28376 35443 25975 31964 32767 505 32790 23
1637046996558,45,0,28376 35443 25974 31964 32765 490 32789 23
1637046996558,46,0,28376 35443 25973 31964 32766 475 32788 22
1637046996559,47,0,28376 35443 25973 31964 32767 460 32787 22
1637046996558,48,0,28376 35443 25972 31964 32769 444 32786 22
1637046996558,49,0,28376 35443 25972 31964 32772 428 32785 22
1637046996558,50,0,28376 35443 25972 31964 32775 411 32783 22
1637046996559,51,0,28376 35443 25973 31964 32778 395 32780 23
1637046996558,52,0,28376 35443 25973 31964 32781 378 32777 24
1637046996558,53,0,28376 35443 25974 31965 32784 361 32773 24
1637046996558,54,17,28376 35443 25975 31966 32785 344 32769 25
1637046996559,55,1,28376 35443 25977 31968 32786 327 32765 26
1637046996558,56,10,28376 35443 25979 31969 32785 311 32759 27
1637046996561,57,79,28376 35443 25981 31971 32784 295 32754 28
1637046996562,58,0,28376 35443 25984 31973 32782 279 32747 30
1637046996561,59,4,28376 35443 25987 31975 32778 263 32741 31
1637046996562,60,0,28376 35443 25990 31978 32774 248 32734 32
1637046996561,61,0,28376 35443 25993 31980 32770 233 32728 33
1637046996562,62,0,28376 35443 25997 31983 32766 218 32721 35
1637046996599,63,0,28376 35443 26001 31985 32760 204 32715 36
1637046996599,0,111,28376 35443 26006 31988 32755 191 32709 37
1637046996599,1,65,28376 35443 26010 31991 32751 178 32704 38
1637046996599,2,177,28376 35443 26015 31994 32746 165 32699 40
1637046996601,3,26,28376 35443 26020 31997 32743 153 32694 41
1637046996602,4,0,28376 35443 26026 32000 32739 142 32690 41
1637046996601,5,139,28376 35443 26032 32003 32736 131 32686 42
1637046996602,6,85,28376 35443 26038 32007 32734 120 32684 43
1637046996601,7,1,28376 35443 26045 32010 32732 111 32681 44
1637046996602,8,30,28376 35443 26052 32014 32730 101 32680 44
1637046996689,9,77,28376 35443 26059 32018 32729 93 32679 44
1637046996689,10,0,28376 35443 26066 32022 32729 84 32679 45
1637046996689,11,1,28376 35443 26072 32026 32730 77 32680 45
1637046996690,12,0,28376 35443 26078 32029 32732 70 32682 45
1637046996690,13,0,28376 35443 26083 32033 32736 63 32684 45
1637046996690,14,0,28376 35443 26090 32037 32742 57 32686 44
1637046996691,15,2,28376 35443 26096 32040 32749 51 32689 44
1637046996692,16,75,28376 35443 26103 32044 32758 46 32693 43
1637046996691,17,97,28376 35443 26111 32048 32768 41 32696 43
1637046996692,18,48,28376 35443 26118 32052 32780 36 32700 42
1637046996691,19,25,28376 35443 26127 32056 32793 32 32704 42
1637046996692,20,64,28376 35443 26135 32060 32807 29 32708 41
1637046996691,21,204,28376 35443 26143 32065 32821 25 32711 40
1637046996694,22,85,28376 35443 26151 32069 32835 23 32714 40
1637046996694,23,1,28376 35443 26159 32073 32848 20 32718 39
1637046996694,24,30,28376 35443 26167 32078 32861 18 32720 38
1637046996694,25,77,28376 35443 26176 32082 32873 16 32723 38
1637046996694,26,0,28376 35443 26184 32086 32885 14 32725 37
1637046996694,27,2,28376 35443 26191 32091 32895 13 32727 37
1637046996695,28,0,28376 35443 26199 32095 32905 12 32728 36
1637046996695,29,0,28376 35443 26206 32100 32914 11 32730 36
1637046996695,30,0,28376 35443 26214 32104 32921 10 32731 36
1637046996733,31,0,28376 35443 26221 32108 32927 10 32732 36
1637046996733,32,0,28376 35443 26228 32112 32933 9 32734 36
1637046996733,33,0,28376 35443 26234 32116 32936 9 32735 36
1637046996733,34,0,28376 35443 26241 32119 32939 9 32737 37
1637046996735,35,0,28376 35443 26248 32122 32940 10 32738 37
1637046996735,36,0,28376 35443 26254 32125 32940 10 32740 38
1637046996735,37,0,28376 35443 26261 32128 32938 11 32743 38
1637046996735,38,17,28376 35443 26267 32131 32936 11 32746 39
1637046996735,39,1,28376 35443 26273 32134 32932 12 32749 40
1637046996735,40,30,28376 35443 26279 32137 32928 13 32753 41
1637046996737,41,79,28376 35443 26286 32140 32924 14 32758 42
1637046996737,42,0,28376 35443 26292 32143 32920 16 32763 43
1637046996737,43,3,28376 35443 26298 32147 32915 17 32768 45
1637046996773,44,0,28376 35443 26304 32150 32911 19 32773 46
1637046996773,45,0,28376 35443 26309 32153 32907 20 32780 47
1637046996773,46,0,28376 35443 26315 32156 32904 22 32786 49
1637046996773,47,0,28376 35443 26321 32160 32902 24 32793 50
1637046996773,48,0,28376 35443 26327 32163 32901 27 32800 51
1637046996773,49,0,28376 35443 26333 32167 32900 29 32807 53
1637046996773,50,0,28376 35443 26339 32170 32900 32 32813 54
1637046996773,51,0,28376 35443 26345 32174 32900 34 32820 55
1637046996773,52,0,28376 35443 26350 32178 32901 37 32825 56
1637046996773,53,0,28376 35443 26354 32182 32903 40 32831 57
1637046996823,54,17,28376 35443 26358 32186 32904 44 32835 58
1637046996823,55,1,28376 35443 26362 32190 32905 47 32838 59
1637046996823,56,10,28376 35443 26367 32194 32905 51 32841 60
1637046996824,57,79,28376 35443 26372 32198 32904 54 32842 60
1637046996825,58,0,28376 35443 26378 32202 32903 58 32843 61
1637046996824,59,4,28376 35443 26383 32207 32900 62 32843 61
1637046996825,60,0,28376 35443 26389 32211 32896 66 32842 61
1637046996824,61,0,28376 35443 26396 32215 32891 70 32840 61
1637046996825,62,0,28376 35443 26402 32219 32885 75 32837 61
1637046996826,63,0,28376 35443 26408 32223 32880 79 32834 60
1637046996826,0,111,28376 35443 26415 32227 32874 83 32830 60
1637046996826,1,65,28376 35443 26421 32231 32869 88 32826 59
1637046996826,2,177,28376 35443 26428 32234 32863 92 32821 58
1637046996869,3,26,28376 35443 26435 32238 32856 97 32817 57
1637046996869,4,0,28376 35443 26442 32242 32847 101 32812 56
1637046996869,5,139,28376 35443 26449 32245 32837 105 32807 55
1637046996870,6,85,28376 35443 26455 32249 32823 110 32802 54
1637046996871,7,1,28376 35443 26462 32253 32805 114 32798 53
1637046996870,8,30,28376 35443 26469 32257 32784 118 32793 52
1637046996871,9,77,28376 35443 26476 32261 32760 122 32788 50
1637046996870,10,0,28376 35443 26483 32265 32731 126 32783 49
1637046996871,11,1,28376 35443 26490 32269 32699 129 32779 47
1637046996872,12,0,28376 35443 26497 32273 32665 133 32774 46
1637046996872,13,0,28376 35443 26503 32277 32630 136 32769 45
1637046996872,14,0,28376 35443 26510 32281 32596 139 32766 44
1637046996913,15,2,28376 35443 26517 32285 32565 142 32761 42
1637046996913,16,75,28376 35443 26523 32289 32537 144 32757 41
1637046996913,17,97,28376 35443 26529 32293 32516 146 32753 40
1637046996913,18,48,28376 35443 26536 32297 32501 148 32749 39
1637046996916,19,25,28376 35443 26542 32300 32495 150 32746 38
1637046996917,20,64,28376 35443 26548 32304 32497 151 32744 37
1637046996916,21,204,28376 35443 26554 32307 32507 152 32742 37
1637046996917,22,85,28376 35443 26560 32310 32526 153 32742 36
1637046996916,23,1,28376 35443 26566 32314 32551 153 32743 36
1637046996917,24,30,28376 35443 26572 32317 32581 153 32746 35
1637046996958,25,77,28376 35443 26579 32321 32617 153 32749 35
1637046996958,26,0,28376 35443 26585 32324 32655 153 32754 35
1637046996958,27,2,28376 35443 26591 32328 32697 152 32760 34
1637046996960,28,0,28376 35443 26596 32332 32740 151 32767 34
1637046996960,29,0,28376 35443 26602 32336 32784 150 32773 34
1637046996960,30,0,28376 35443 26609 32340 32829 148 32781 35
1637046996961,31,0,28376 35443 26614 32343 32875 147 32789 35
1637046996961,32,0,28376 35443 26619 32345 32922 145 32798 35
1637046996961,33,0,28376 35443 26623 32347 32969 143 32806 35
1637046996961,34,0,28376 35443 26624 32348 33016 141 32813 35
1637046996962,35,0,28376 35443 26624 32347 33062 139 32820 36
1637046996962,36,0,28376 35443 26622 32346 33108 137 32826 36
1637046996962,37,0,28376 35443 26616 32342 33152 135 32832 36
1637046997004,38,17,28376 35443 26608 32337 33195 134 32837 36
1637046997004,39,1,28376 35443 26598 32330 33235 132 32842 36
1637046997004,40,30,28376 35443 26586 32321 33272 130 32846 37
1637046997005,41,79,28376 35443 26572 32310 33305 128 32849 37
1637046997006,42,0,28376 35443 26554 32297 33333 127 32852 37
1637046997005,43,3,28376 35443 26533 32283 33356 126 32855 37
1637046997006,44,0,28376 35443 26510 32268 33371 124 32857 37
1637046997005,45,0,28376 35443 26485 32252 33380 123 32859 37
1637046997006,46,0,28376 35443 26459 32236 33381 123 32861 37
1637046997078,47,0,28376 35443 26431 32219 33375 122 32862 36
1637046997078,48,0,28376 35443 26403 32201 33361 122 32863 36
1637046997078,49,0,28376 35443 26373 32183 33339 122 32863 36
1637046997078,50,0,28376 35443 26343 32165 33311 123 32863 35
1637046997080,51,0,28376 35443 26313 32147 33275 124 32862 35
1637046997080,52,0,28376 35443 26284 32129 33234 125 32861 35
1637046997080,53,0,28376 35443 26255 32113 33189 127 32860 34
1637046997080,54,17,28376 35443 26227 32096 33139 129 32858 34
1637046997080,55,1,28376 35443 26199 32081 33086 131 32855 33
1637046997080,56,10,28376 35443 26173 32067 33032 134 32852 33
1637046997082,57,79,28376 35443 26148 32053 32977 138 32849 33
1637046997082,58,0,28376 35443 26125 32041 32923 142 32845 32
1637046997082,59,4,28376 35443 26102 32029 32871 147 32840 32
1637046997082,60,0,28376 35443 26082 32019 32821 152 32835 32
1637046997082,61,0,28376 35443 26063 32009 32775 158 32829 32
1637046997082,62,0,28376 35443 26045 32000 32733 165 32823 32
1637046997083,63,0,28376 35443 26029 31992 32695 172 32815 32
1637046997083,0,111,28376 35443 26015 31985 32660 180 32808 32
1637046997083,1,65,28376 35443 26002 31978 32630 188 32800 32
1637046997083,2,177,28376 35443 25991 31973 32603 197 32791 33
1637046997125,3,26,28376 35443 25981 31968 32579 207 32782 33
1637046997125,4,0,28376 35443 25972 31964 32557 217 32773 34
1637046997125,5,139,28376 35443 25965 31960 32537 227 32764 35
1637046997127,6,85,28376 35443 25959 31958 32518 238 32754 36
1637046997127,7,1,28376 35443 25954 31956 32500 248 32744 37
1637046997128,8,30,28376 35443 25951 31954 32481 260 32734 38
1637046997127,9,77,28376 35443 25948 31953 32464 271 32724 39
1637046997127,10,0,28376 35443 25946 31953 32447 282 32714 41
1637046997128,11,1,28376 35443 25945 31953 32430 293 32704 42
1637046997127,12,0,28376 35443 25946 31954 32414 304 32695 44
1637046997127,13,0,28376 35443 25947 31955 32400 315 32686 46
1637046997128,14,0,28376 35443 25949 31957 32386 325 32678 47
1637046997169,15,2,28376 35443 25952 31959 32374 335 32670 49
1637046997169,16,75,28376 35443 25955 31961 32363 345 32664 51
1637046997169,17,97,28376 35443 25960 31964 32354 353 32659 53
1637046997169,18,48,28376 35443 25964 31966 32347 361 32655 55
1637046997172,19,25,28376 35443 25969 31969 32341 369 32652 57
1637046997172,20,64,28376 35443 25975 31973 32338 375 32650 58
1637046997173,21,204,28376 35443 25981 31976 32338 381 32650 60
1637046997172,22,85,28376 35443 25988 31980 32340 386 32650 62
1637046997172,23,1,28376 35443 25994 31984 32346 390 32652 63
1637046997173,24,30,28376 35443 26002 31988 32354 393 32655 65
1637046997172,25,77,28376 35443 26009 31992 32366 395 32659 66
1637046997172,26,0,28376 35443 26016 31996 32382 396 32664 68
1637046997173,27,2,28376 35443 26024 32000 32402 396 32669 69
1637046997214,28,0,28376 35443 26031 32004 32426 396 32675 70
1637046997214,29,0,28376 35443 26039 32008 32453 394 32682 71
1637046997214,30,0,28376 35443 26046 32012 32485 392 32689 72
1637046997215,31,0,28376 35443 26053 32016 32519 389 32697 72
1637046997216,32,0,28376 35443 26061 32019 32556 386 32705 73
1637046997215,33,0,28376 35443 26068 32023 32596 382 32712 73
1637046997216,34,0,28376 35443 26074 32027 32637 377 32720 74
1637046997215,35,0,28376 35443 26081 32030 32679 372 32728 74
1637046997216,36,0,28376 35443 26087 32034 32721 367 32735 74
1637046997215,37,0,28376 35443 26092 32038 32762 361 32742 74
1637046997258,38,17,28376 35443 26098 32042 32801 355 32749 74
1637046997258,39,1,28376 35443 26103 32045 32839 349 32755 74
1637046997258,40,30,28376 35443 26108 32048 32874 343 32761 74
1637046997260,41,79,28376 35443 26112 32051 32906 337 32766 74
1637046997260,42,0,28376 35443 26117 32053 32934 332 32770 74
1637046997260,43,3,28376 35443 26120 32055 32957 326 32774 74
1637046997260,44,0,28376 35443 26123 32056 32977 320 32778 74
1637046997260,45,0,28376 35443 26124 32058 32992 315 32781 74
1637046997260,46,0,28376 35443 26125 32059 33002 310 32784 74
1637046997262,47,0,28376 35443 26128 32060 33008 305 32786 73
1637046997262,48,0,28376 35443 26131 32060 33010 300 32788 73
1637046997262,49,0,28376 35443 26133 32061 33009 296 32790 73
1637046997262,50,0,28376 35443 26135 32061 33004 292 32791 73
1637046997304,51,0,28376 35443 26136 32061 32996 288 32792 73
1637046997304,52,0,28376 35443 26137 32061 32986 285 32793 73
1637046997304,53,0,28376 35443 26137 32061 32973 282 32793 73
1637046997308,54,17,28376 35443 26137 32061 32960 279 32793 73
1637046997308,55,1,28376 35443 26137 32061 32945 276 32793 73
1637046997308,56,10,28376 35443 26137 32060 32930 274 32793 73
1637046997308,57,79,28376 35443 26136 32060 32915 272 32792 72
1637046997308,58,0,28376 35443 26136 32059 32899 270 32791 72
1637046997308,59,4,28376 35443 26135 32059 32885 268 32790 72
1637046997349,60,0,28376 35443 26134 32059 32870 266 32789 72
1637046997349,61,0,28376 35443 26132 32058 32857 264 32788 71
1637046997349,62,0,28376 35443 26130 32059 32844 263 32786 71
